"schemaVersion","gameName","numPlayers","numCells","numVertices","numEdges","numRows","numColumns","numCorners","numComponents","numPhases","numPlayableSites","avgNumDirections","avgNumOrthogonal","avgNumDiagonal","isStacking","isStochastic","isAlternating","hasHiddenInfo","requiresTeams","hasTrack","hasCard","hasHandDice","hasHeuristics","isVertexGame","isEdgeGame","isCellGame","isDeductionPuzzle"
"2","Toads and Frogs","2","5","12","16","1","5","2","2","1","5","1.6","1.6","0.0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Tron","2","100","121","220","10","10","4","4","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tugul Shodra","2","2","9","10","3","3","4","2","1","9","3.11","2.22","0.89","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Un","2","61","150","210","9","9","6","2","2","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Wong","2","64","81","144","9","9","4","2","2","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","00'Y'","2","73","48","120","8","8","6","3","1","48","5.0","5.0","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Abak","2","121","144","264","11","11","4","2","2","121","6.94","3.64","3.31","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Atoll","2","140","350","465","16","16","26","2","1","140","10.26","5.36","4.9","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Bide","2","96","61","156","9","9","6","2","1","63","5.11","5.11","0.0","1","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Bipartisan Y","2","73","48","120","8","8","6","3","1","48","5.0","5.0","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Bipod","2","81","201","281","6","16","4","3","1","81","9.26","5.06","4.2","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Chameleon","2","121","286","406","11","11","4","2","1","123","9.92","5.29","4.63","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Coil","2","127","294","420","13","13","6","2","2","127","10.2","5.39","4.82","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","ConHex","2","41","85","124","9","9","4","4","1","126","7.41","5.07","2.34","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Cross","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Crossway","2","324","361","684","19","19","4","2","1","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Defector Y","2","73","48","120","8","8","6","3","1","48","5.0","5.0","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Diagonal Hex","2","121","286","406","11","11","4","2","1","121","9.92","5.29","4.63","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","DuploHex","2","49","126","174","7","7","4","6","2","53","8.82","4.9","3.92","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Esa Hex","2","121","286","406","11","11","4","2","2","121","9.92","5.29","4.63","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Fractal","2","151","379","528","35","52","12","2","1","151","10.12","4.69","5.43","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Gale","2","169","196","364","13","13","4","2","1","169","7.1","3.69","3.41","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Gonnect","2","144","169","312","13","13","4","2","1","169","7.1","3.69","3.41","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Gyre","2","127","294","420","13","13","6","2","1","127","10.2","5.39","4.82","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Havannah","2","169","384","552","15","15","6","2","1","169","10.44","5.47","4.97","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Hex","2","121","286","406","11","11","4","2","1","121","9.92","5.29","4.63","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Madrod","2","14","30","96","4","4","4","2","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Master Y","2","91","222","312","13","13","3","2","2","91","9.49","5.14","4.35","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Nex","2","121","286","406","11","11","4","3","1","121","9.92","5.29","4.63","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Onyx","2","362","204","565","35","35","4","2","1","204","5.54","5.54","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Pippinzip (Zipline variant)","2","144","169","312","13","13","4","2","2","169","7.1","3.69","3.41","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Pippinzip","2","144","169","312","13","13","4","2","2","169","7.1","3.69","3.41","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Resolve","2","64","81","144","9","9","4","2","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Scaffold","2","121","144","264","12","12","4","2","1","144","7.03","3.67","3.36","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Spaji","2","14","30","96","7","7","4","2","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Span","2","14","30","96","7","7","4","2","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Spire","2","14","30","96","7","7","4","3","1","33","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Sponnect","2","14","30","96","7","7","4","3","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Spought","2","14","30","96","7","7","4","2","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Tabu Y","2","66","166","231","11","11","3","2","1","66","9.09","5.0","4.09","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tara","2","16","25","40","5","5","4","2","2","25","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Three-Player Hex","3","37","96","132","7","7","6","3","1","37","8.76","4.86","3.89","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Trax","2","1681","1764","3444","41","41","4","2","2","1683","7.71","3.9","3.81","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Troll","2","64","81","144","8","8","4","2","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Unlur","2","91","216","306","11","11","6","2","2","91","9.89","5.27","4.62","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Weave","2","81","100","180","10","10","4","2","1","102","6.84","3.6","3.24","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Y (Hex)","2","216","127","342","13","13","6","2","1","127","5.39","5.39","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Y","2","66","166","231","11","11","3","2","1","66","9.09","5.0","4.09","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Abande","2","37","96","132","7","7","6","2","1","37","8.76","4.86","3.89","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Abrobad","2","12","37","48","4","4","6","2","1","12","6.5","4.0","2.5","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Adere","2","36","97","132","8","8","3","2","1","36","8.17","4.67","3.5","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Bounce","2","64","81","144","8","8","4","2","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Brain Coral","2","48","121","168","8","8","6","4","1","48","9.12","5.0","4.12","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Brood","2","61","150","210","9","9","6","3","1","62","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Catchup","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Elea","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Feed the Ducks","2","61","150","210","9","9","6","3","2","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Groups","2","64","81","144","8","8","4","2","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Gygoreg","2","181","220","400","19","19","32","2","1","181","7.16","3.58","3.58","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Hermit","2","96","61","156","9","9","6","3","1","61","5.11","5.11","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Lines of Action","2","64","81","144","8","8","4","2","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Make Muster","2","45","64","108","9","9","12","2","1","45","6.22","3.2","3.02","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Manalath","2","61","150","210","9","9","6","2","1","63","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Manifold","2","61","150","210","9","9","6","3","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Meridians","2","192","114","305","12","12","6","2","2","114","5.35","5.35","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Mono","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Odd","2","61","150","210","9","9","6","2","1","63","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Omega","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Omny","2","127","294","420","13","13","6","2","1","127","10.2","5.39","4.82","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Product","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","RootZone","2","94","60","153","9","9","6","3","1","60","5.1","5.1","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Sibling","2","61","150","210","9","9","6","2","2","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Signum","2","91","216","306","11","11","6","2","1","91","9.89","5.27","4.62","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Spaiji","2","14","30","96","7","7","4","2","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Spao","3","14","30","96","7","7","4","3","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Speedo","3","14","30","96","7","7","4","3","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Spice","2","14","30","96","7","7","4","3","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Symple","2","324","361","684","19","19","4","3","1","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Taiji","2","81","100","180","9","9","4","2","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Vigilance","2","64","96","168","11","11","16","4","1","66","5.25","2.75","2.5","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Yoin","2","127","294","420","13","13","6","2","1","127","10.2","5.39","4.82","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","3 6 9","2","81","100","180","9","9","4","1","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","3D Tic-Tac-Toe","2","33","48","80","11","3","4","3","1","33","5.58","3.15","2.42","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","A Simple Game","2","9","16","24","4","4","4","2","1","18","5.25","3.0","2.25","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Achi","2","0","16","20","5","5","4","2","2","18","2.5","2.5","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Agilidade","2","2","5","6","3","5","2","2","1","7","2.4","2.4","0.0","1","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Akidada","2","4","9","12","3","3","4","2","2","15","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","All Queens Chess","2","25","36","60","5","5","4","2","1","25","5.76","3.2","2.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Alquerque de Tres","2","8","9","16","3","3","4","2","1","11","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Altan Xaraacaj","2","32","25","56","5","5","4","2","2","59","4.48","4.48","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Andantino","2","1261","2646","3906","41","41","6","2","1","1261","11.42","5.8","5.61","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Aqrad","2","42","56","97","7","6","4","2","2","44","6.24","3.38","2.86","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Bolotudu","2","36","49","84","6","6","4","2","2","38","6.11","3.33","2.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Boop","2","36","49","84","6","6","4","4","1","36","6.11","3.33","2.78","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Bravalath","2","1261","2646","3906","41","41","6","2","1","1261","11.42","5.8","5.61","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Broken Line","2","121","286","406","11","11","4","2","1","121","9.92","5.29","4.63","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Callanish","2","81","100","180","9","9","4","2","2","81","6.72","3.56","3.16","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Centrifugal Force","2","169","196","364","13","13","4","3","1","169","7.1","3.69","3.41","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Centripetal Force","2","225","256","480","15","15","4","3","1","225","7.22","3.73","3.48","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Complica","2","4","10","13","1","4","2","2","1","4","1.5","1.5","0.0","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Connect Four","2","7","16","22","1","7","2","2","1","7","1.71","1.71","0.0","1","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Connect6","2","324","361","684","19","19","4","2","2","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","CustAndantino","2","1261","2646","3906","41","41","6","2","1","1261","11.42","5.8","5.61","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Dai Hasami Shogi","2","81","100","180","9","9","4","2","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Dala","2","36","49","84","6","6","4","2","3","38","6.11","3.33","2.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Dara","2","30","42","71","5","6","4","2","2","32","5.93","3.27","2.67","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Dig Dig","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","1","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Djara-Badakh","2","4","9","12","3","3","4","2","2","15","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Dra","2","30","42","71","5","6","4","2","2","32","5.93","3.27","2.67","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Driesticken","2","4","9","12","3","3","4","2","2","15","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Dris at-Talata","2","9","16","24","3","3","4","2","2","11","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Engijn Zirge","2","8","9","16","3","3","4","2","2","19","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Epelle","2","8","9","16","3","3","4","2","1","9","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Fanorona Telo","2","8","9","16","3","3","4","2","2","19","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Fart (5x5)","2","25","36","60","5","5","4","2","2","27","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Fart (7x7)","2","49","64","112","7","7","4","2","2","51","6.37","3.43","2.94","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Fettas","2","0","24","32","7","7","4","2","2","26","2.67","2.67","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Fivalath","2","81","100","180","10","10","4","2","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Five Men's Morris","2","0","16","20","5","5","4","2","2","18","2.5","2.5","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Gekitai","2","36","49","84","6","6","4","2","1","38","6.11","3.33","2.78","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Gobblet Gobblers","2","9","16","24","3","3","4","6","1","15","4.44","2.67","1.78","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Gomoku","2","196","225","420","15","15","4","2","1","225","7.22","3.73","3.48","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Gurgaldaj","2","0","18","30","9","13","3","2","2","20","3.33","3.33","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Jeson Zam","2","0","19","36","10","9","6","2","2","21","3.79","3.79","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Kassle","2","25","36","60","5","5","4","2","1","25","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Katsela","2","8","9","16","3","3","4","2","3","19","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Keryo-Pente","2","324","361","684","19","19","4","2","2","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Ketatu","2","121","144","264","11","11","4","2","1","121","6.94","3.64","3.31","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","La Chascona","2","0","24","32","7","7","4","2","2","26","2.67","2.67","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Les Pendus","2","8","9","16","3","3","4","2","2","19","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Liu Tsi","2","8","9","16","3","3","4","2","2","19","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Marelle Quadruple","2","32","25","56","5","5","4","2","2","59","4.48","4.48","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Marelle Triple","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Mbenga Alignment Game","2","8","9","16","3","3","4","2","1","11","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Millieu","2","12","27","36","9","3","12","3","1","45","4.44","2.67","1.78","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Minefield","2","64","81","144","8","8","4","1","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Mlabalaba","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Morabaraba","2","0","25","40","7","7","4","2","2","27","3.2","3.2","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Moxie","2","16","25","40","4","4","4","2","1","18","5.25","3.0","2.25","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Mulabalaba","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Mylna","2","0","24","32","7","7","4","2","2","26","2.67","2.67","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Nao Guti","2","0","24","32","7","7","4","2","2","26","2.67","2.67","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Nerenchi Keliya","2","0","24","32","7","7","4","2","3","26","2.67","2.67","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Neutreeko","2","25","36","60","5","5","4","2","1","25","5.76","3.2","2.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Ngre E E","2","8","9","16","3","3","4","2","1","11","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Ngrin","2","8","9","16","3","3","4","2","2","9","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Nine Holes","2","4","9","12","3","3","4","2","2","15","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Nine Men's Morris","2","0","24","32","7","7","4","2","2","26","2.67","2.67","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Niranchy","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Notakto","2","144","256","384","12","12","64","2","1","144","4.44","2.67","1.78","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Nzengue (Small)","2","0","9","12","3","3","4","2","1","11","2.67","2.67","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Order and Chaos","2","36","49","84","6","6","4","2","1","38","6.11","3.33","2.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Pentago","2","25","36","60","6","6","4","2","2","36","6.11","3.33","2.78","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Pentalath","2","70","174","243","7","13","4","2","1","70","9.26","5.06","4.2","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Pente","2","324","361","684","19","19","4","2","2","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Picaria","2","4","9","12","3","3","4","2","2","15","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Plotto","2","1261","2646","3906","41","41","6","4","1","1265","11.42","5.8","5.61","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Pushing Me XO","2","25","36","60","5","5","4","3","1","27","5.76","3.2","2.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Quarto","2","9","16","24","4","4","4","4","2","41","5.25","3.0","2.25","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Queen's Four","2","180","208","387","12","15","4","2","1","180","7.12","3.7","3.42","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Quixo","2","25","36","60","5","5","4","3","1","27","5.76","3.2","2.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Ring","2","0","9","16","3","3","8","2","3","11","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Ringo","2","1681","1764","3444","41","41","4","4","2","1681","7.71","3.9","3.81","1","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Roll-Ing to Four","2","27","40","66","10","4","4","2","1","40","6.0","3.3","2.7","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Round Merels","2","0","9","16","3","3","8","2","2","11","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Sam K'i","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","1","0","1","0","0","0","0","0","0","1","0","1","0"
"2","San-Noku-Narabe","2","4","9","12","3","3","4","2","2","15","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Score Four","2","16","25","40","4","8","4","2","1","16","5.25","3.0","2.25","1","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Selbia","2","8","9","16","3","3","4","2","1","11","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Shah","2","0","24","32","7","7","4","2","3","26","2.67","2.67","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Shisima","2","0","9","16","3","3","8","2","1","9","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Shiva","2","30","42","71","5","6","4","2","2","32","5.93","3.27","2.67","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Six Insect Game","2","16","25","40","4","4","4","2","1","16","5.25","3.0","2.25","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Six Men's Morris","2","0","16","20","5","5","4","2","2","18","2.5","2.5","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Six-Penny Madell","2","0","18","24","9","13","3","2","2","20","2.67","2.67","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Spaniel","3","14","30","96","7","7","4","3","1","33","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Sparro","2","14","30","96","7","7","4","3","1","32","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Spava","2","14","30","96","4","4","4","3","1","33","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Splade","3","14","30","96","4","4","4","3","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Splice","2","14","30","96","4","4","4","3","1","33","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Spline+","2","14","30","96","4","4","4","2","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Spline","2","14","30","96","4","4","4","2","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Spree","2","14","30","96","4","4","4","3","2","35","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Squava","2","25","36","60","5","5","4","2","1","25","5.76","3.2","2.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Sujjua","2","0","24","32","7","7","4","2","1","26","2.67","2.67","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Symbol S.2","2","5","12","16","4","4","12","2","2","19","3.0","2.67","0.33","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","T'mbl","2","8","9","16","3","3","4","2","1","9","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Taktik","2","88","210","297","9","12","6","3","1","88","9.82","5.25","4.57","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Tant Fant","2","8","9","16","3","3","4","2","1","9","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Tapatan","2","8","9","16","3","3","4","2","2","19","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Tauru","2","30","42","71","5","6","4","2","2","32","5.93","3.27","2.67","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tavan Tal","2","3","30","50","15","24","5","2","2","35","4.33","3.33","1.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Teeko","2","25","36","60","5","5","4","2","2","41","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Three Men's Morris","2","8","9","16","3","3","4","2","2","19","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Tic Tactics","2","85","144","232","11","11","24","4","1","85","4.61","2.54","2.07","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Tic-Tac-Chess","2","9","16","24","3","3","4","6","2","15","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tic-Tac-Four","4","25","36","60","5","5","4","4","1","25","5.76","3.2","2.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tic-Tac-Mo","3","15","24","38","3","5","4","3","1","15","5.07","2.93","2.13","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tic-Tac-Toe Misere","2","9","16","24","3","3","4","2","1","9","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tic-Tac-Toe","2","9","16","24","3","3","4","2","1","9","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Traffic Lights","2","12","20","31","3","4","4","3","1","12","4.83","2.83","2.0","0","0","1","0","0","0","0","0","0","0","0","1","0"
